town_geocode,town,maine_gis_name,cousub_geocode,cousub_name,cousub_basename,county_fips,county_name,sos_county,geotype,geotype_short,class,perc_cousub,town_ct,rank,gnis_id,gnis_name,tribal_name,voting_name,historical_names,islands,gnis_variants
15000,Lincoln County Island,Lincoln County Island,2301541280,Louds Island UT,Louds Island,015,Lincoln,LIN,Island Group,I,Z3,1.0,1,1,0,,,,[],"[LOUDS ISLAND,MUSCONGUS ISLAND]",[]
19630,Penobscot Indian Island,Indian Island,2301957936,Penobscot Indian Island Reservation,Penobscot Indian Island,019,Penobscot,PEN,Reservation,R,Z2,1.0,1,1,2748815,Indian Island,ALENAPE MENEHA,PENOBSCOT NATION VOTING DISTRICT,[],[],[Indian Island]
29832,Passamaquoddy Indian Township,Indian Twp Res,2302957082,Passamaquoddy Indian Township Reservation,Passamaquoddy Indian Township,029,Washington,WAS,Reservation,R,Z2,1.0,1,1,2418973,Indian Township Reservation,MOTAHKOMIKUK,,[],[],[Indian Township Reservation]
29480,Passamaquoddy Pleasant Point,Pleasant Point,2302957090,Passamaquoddy Pleasant Point Reservation,Passamaquoddy Pleasant Point,029,Washington,WAS,Reservation,R,Z2,1.0,1,1,573503,Pleasant Point Reservation,SIPAYIK,PLEASANT POINT VOTING DISTRICT,[],[],"[Pleasant Point Indian Reservation,Pleasant Point Reservation]"
01010,Auburn,Auburn,2300102060,Auburn city,Auburn,001,Androscoggin,AND,City,C,C5,1.0,1,1,582333,City of Auburn,,,[],[],[City of Auburn]
01050,Lewiston,Lewiston,2300138740,Lewiston city,Lewiston,001,Androscoggin,AND,City,C,C5,1.0,1,1,582554,City of Lewiston,,,[],[],[City of Lewiston]
03080,Caribou,Caribou,2300310565,Caribou city,Caribou,003,Aroostook,ARO,City,C,C5,1.0,1,1,582389,City of Caribou,,,[],[],"[Caribou Township,City of Caribou]"
03530,Presque Isle,Presque Isle,2300360825,Presque Isle city,Presque Isle,003,Aroostook,ARO,City,C,C5,1.0,1,1,582686,City of Presque Isle,,,[],[],[City of Presque Isle]
05170,Portland,Portland,2300560545,Portland city,Portland,005,Cumberland,CUM,City,C,C5,1.0,1,1,582683,City of Portland,,,[],[],"[City of Portland,Portland Township]"
05220,South Portland,South Portland,2300571990,South Portland city,South Portland,005,Cumberland,CUM,City,C,C5,1.0,1,1,582738,City of South Portland,,,[],[],"[City of South Portland,South Portland Township]"
05240,Westbrook,Westbrook,2300582105,Westbrook city,Westbrook,005,Cumberland,CUM,City,C,C5,1.0,1,1,582802,City of Westbrook,,,[],[],"[Stroudwater Township,City of Westbrook,Westbrook Township]"
09130,Ellsworth,Ellsworth,2300923200,Ellsworth city,Ellsworth,009,Hancock,HAN,City,C,C5,1.0,1,1,582465,City of Ellsworth,,,[],[],"[City of Ellsworth,Ellsworth Township]"
11020,Augusta,Augusta,2301102100,Augusta city,Augusta,011,Kennebec,KEN,City,C,C5,1.0,1,1,582334,City of Augusta,,,[],[],"[City of Augusta,Augusta Township]"
11100,Gardiner,Gardiner,2301127085,Gardiner city,Gardiner,011,Kennebec,KEN,City,C,C5,1.0,1,1,582486,City of Gardiner,,,[],[],[City of Gardiner]
11110,Hallowell,Hallowell,2301130550,Hallowell city,Hallowell,011,Kennebec,KEN,City,C,C5,1.0,1,1,582505,City of Hallowell,,,[],[],[City of Hallowell]
11240,Waterville,Waterville,2301180740,Waterville city,Waterville,011,Kennebec,KEN,City,C,C5,1.0,1,1,582795,City of Waterville,,,[],[],"[Waterville Township,City of Waterville]"
13100,Rockland,Rockland,2301363590,Rockland city,Rockland,013,Knox,KNO,City,C,C5,1.0,1,1,582698,City of Rockland,,,[],[],"[Town of East Thomaston,City of Rockland]"
19020,Bangor,Bangor,2301902795,Bangor city,Bangor,019,Penobscot,PEN,City,C,C5,1.0,1,1,582340,City of Bangor,,,[],[],"[Kenduskeag Plantation,Sunbury Town,City of Bangor]"
19050,Brewer,Brewer,2301906925,Brewer city,Brewer,019,Penobscot,PEN,City,C,C5,1.0,1,1,582366,City of Brewer,,,[],[],[City of Brewer]
19480,Old Town,Old Town,2301955225,Old Town city,Old Town,019,Penobscot,PEN,City,C,C5,1.0,1,1,582648,City of Old Town,,,[],[],[City of Old Town]
23020,Bath,Bath,2302303355,Bath city,Bath,023,Sagadahoc,SAG,City,C,C5,1.0,1,1,582343,City of Bath,,,[],[],[City of Bath]
27010,Belfast,Belfast,2302703950,Belfast city,Belfast,027,Waldo,WAL,City,C,C5,1.0,1,1,582347,City of Belfast,,,[],[],[City of Belfast]
29070,Calais,Calais,2302909585,Calais city,Calais,029,Washington,WAS,City,C,C5,1.0,1,1,582382,City of Calais,,,[],[],"[City of Calais,Township Number 5]"
29210,Eastport,Eastport,2302921730,Eastport city,Eastport,029,Washington,WAS,City,C,C5,1.0,1,1,582460,City of Eastport,,,[],[],[City of Eastport]
31050,Biddeford,Biddeford,2303104860,Biddeford city,Biddeford,031,York,YOR,City,C,C5,1.0,1,1,582353,City of Biddeford,,,[],[],[City of Biddeford]
31220,Saco,Saco,2303164675,Saco city,Saco,031,York,YOR,City,C,C5,1.0,1,1,582705,City of Saco,,,[],[],"[Pepperelborough Town,City of Saco]"
31230,Sanford,Sanford,2303165725,Sanford city,Sanford,031,York,YOR,City,C,C5,1.0,1,1,582712,Town of Sanford,,,[],[],"[Town of Sanford,Sanford Township,City of Sanford]"
03140,Cyr Plt,Cyr Plt,2300315990,Cyr plantation,Cyr,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582430,Plantation of Cyr,,,[],[],"[Cyr Township,Plantation of Cyr]"
03220,Garfield Plt,Garfield Plt,2300327120,Garfield plantation,Garfield,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582487,Plantation of Garfield,,,[],[],[Plantation of Garfield]
03230,Glenwood Plt,Glenwood Plt,2300327855,Glenwood plantation,Glenwood,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582492,Plantation of Glenwood,,,[],[],[Plantation of Glenwood]
03360,Macwahoc Plt,Macwahoc Plt,2300342450,Macwahoc plantation,Macwahoc,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582575,Plantation of Macwahoc,,,[],[],[Plantation of Macwahoc]
03430,Moro Plt,Moro Plt,2300347175,Moro plantation,Moro,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582607,Plantation of Moro,,,[],[],[Plantation of Moro]
03440,Nashville Plt,Nashville Plt,2300348120,Nashville plantation,Nashville,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582614,Plantation of Nashville,,,[],[],[Plantation of Nashville]
03540,Reed Plt,Reed Plt,2300362400,Reed plantation,Reed,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582694,Plantation of Reed,,,[],[],[Plantation of Reed]
03570,Saint John Plt,Saint John Plt,2300365200,St. John plantation,St. John,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582710,Plantation of Saint John,,,[],[],"[Plantation of Saint John,Saint John Township]"
03680,Winterville Plt,Winterville Plt,2300386865,Winterville plantation,Winterville,003,Aroostook,ARO,Plantation,P,T1,1.0,1,1,582823,Plantation of Winterville,,,[],[],[Plantation of Winterville]
07040,Coplin Plt,Coplin Plt,2300714205,Coplin plantation,Coplin,007,Franklin,FRA,Plantation,P,T1,1.0,1,1,582418,Plantation of Coplin,,,[],[],[Plantation of Coplin]
07050,Dallas Plt,Dallas Plt,2300716165,Dallas plantation,Dallas,007,Franklin,FRA,Plantation,P,T1,1.0,1,1,582431,Plantation of Dallas,,,[],[],[Plantation of Dallas]
07160,Rangeley Plt,Rangeley Plt,2300761875,Rangeley plantation,Rangeley,007,Franklin,FRA,Plantation,P,T1,1.0,1,1,582691,Plantation of Rangeley,,,[],[],[Plantation of Rangeley]
07170,Sandy River Plt,Sandy River Plt,2300765655,Sandy River plantation,Sandy River,007,Franklin,FRA,Plantation,P,T1,1.0,1,1,582711,Plantation of Sandy River,,,[],[],[Plantation of Sandy River]
13070,Matinicus Isle Plt,Matinicus Isle Plt,2301344165,Matinicus Isle plantation,Matinicus Isle,013,Knox,KNO,Plantation,P,T1,1.0,1,1,582584,Plantation of Matinicus Isle,,,[],[],[Plantation of Matinicus Isle]
15100,Monhegan Island Plt,Monhegan Island Plt,2301546335,Monhegan plantation,Monhegan,015,Lincoln,LIN,Plantation,P,T1,1.0,1,1,582600,Plantation of Monhegan,,,[],[],[Plantation of Monhegan]
17160,Lincoln Plt,Lincoln Plt,2301739422,Lincoln plantation,Lincoln,017,Oxford,OXF,Plantation,P,T1,1.0,1,1,582560,Plantation of Lincoln,,,[],[],"[Lincoln Township,Plantation of Lincoln]"
19080,Carroll Plt,Carroll Plt,2301910810,Carroll plantation,Carroll,019,Penobscot,PEN,Plantation,P,T1,1.0,1,1,582392,Plantation of Carroll,,,[],[],[Plantation of Carroll]
19550,Seboeis Plt,Seboeis Plt,2301967160,Seboeis plantation,Seboeis,019,Penobscot,PEN,Plantation,P,T1,1.0,1,1,582719,Plantation of Seboeis,,,[],[],[Plantation of Seboeis]
19600,Webster Plt,Webster Plt,2301981055,Webster plantation,Webster,019,Penobscot,PEN,Plantation,P,T1,1.0,1,1,582797,Plantation of Webster,,,[],[],[Plantation of Webster]
21110,Kingsbury Plt,Kingsbury Plt,2302137095,Kingsbury plantation,Kingsbury,021,Piscataquis,PIS,Plantation,P,T1,1.0,1,1,582543,Plantation of Kingsbury,,,[],[],"[Kingsbury Township,Plantation of Kingsbury]"
21120,Lake View Plt,Lake View Plt,2302137970,Lake View plantation,Lake View,021,Piscataquis,PIS,Plantation,P,T1,1.0,1,1,582547,Plantation of Lake View,,,[],[],"[Lake View Township,Plantation of Lake View]"
25040,Brighton Plt,Brighton Plt,2302507380,Brighton plantation,Brighton,025,Somerset,SOM,Plantation,P,T1,1.0,1,1,579053,Plantation of Brighton,,,[],[],"[Plantation of Brighton,Brighton Township]"
25090,Dennistown Plt,Dennistown Plt,2302517285,Dennistown plantation,Dennistown,025,Somerset,SOM,Plantation,P,T1,1.0,1,1,582439,Plantation of Dennistown,,,[],[],"[Plantation of Dennistown,Dennistown Township]"
25150,Highland Plt,Highland Plt,2302532895,Highland plantation,Highland,025,Somerset,SOM,Plantation,P,T1,1.0,1,1,582519,Plantation of Highland,,,[],[],"[Highland Township,Plantation of Highland]"
25250,Pleasant Ridge Plt,Pleasant Ridge Plt,2302559705,Pleasant Ridge plantation,Pleasant Ridge,025,Somerset,SOM,Plantation,P,T1,1.0,1,1,582678,Plantation of Pleasant Ridge,,,[],[],"[Pleasant Ridge Township,Plantation of Pleasant Ridge]"
25320,The Forks Plt,The Forks Plt,2302576190,The Forks plantation,The Forks,025,Somerset,SOM,Plantation,P,T1,1.0,1,1,582762,Plantation of The Forks,,,[],[],"[Plantation of The Forks,The Forks Township]"
25330,West Forks Plt,West Forks Plt,2302582840,West Forks plantation,West Forks,025,Somerset,SOM,Plantation,P,T1,1.0,1,1,582805,Plantation of West Forks,,,[],[],"[West Forks Township,Plantation of West Forks]"
29040,Baring Plt,Baring Plt,2302902970,Baring plantation,Baring,029,Washington,WAS,Plantation,P,T1,1.0,1,1,582342,Plantation of Baring,,,[],[],"[Township Number 6,Baring Township,Plantation of Baring,Town of Baring]"
29220,Grand Lake Stream Plt,Grand Lake Stream Plt,2302928660,Grand Lake Stream plantation,Grand Lake Stream,029,Washington,WAS,Plantation,P,T1,1.0,1,1,582496,Plantation of Grand Lake Stream,,,[],[],"[Plantation of Grand Lake Stream,Grand Lake Stream Township]"
01020,Durham,Durham,2300119105,Durham town,Durham,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582448,Town of Durham,,,[],[],"[Durham Township,Town of Durham]"
01030,Greene,Greene,2300129255,Greene town,Greene,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582500,Town of Greene,,,[],[],"[Town of Greene,Green Township]"
01040,Leeds,Leeds,2300138565,Leeds town,Leeds,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582552,Town of Leeds,,,[],[],"[Town of Leeds,Leeds Township]"
01060,Lisbon,Lisbon,2300140035,Lisbon town,Lisbon,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582563,Town of Lisbon,,,[],[],"[Lisbon Township,Town of Lisbon]"
01070,Livermore,Livermore,2300140665,Livermore town,Livermore,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582566,Town of Livermore,,,[],[],[Town of Livermore]
01080,Livermore Falls,Livermore Falls,2300140770,Livermore Falls town,Livermore Falls,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582567,Town of Livermore Falls,,,[],[],[Town of Livermore Falls]
01090,Mechanic Falls,Mechanic Falls,2300144585,Mechanic Falls town,Mechanic Falls,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582587,Town of Mechanic Falls,,,[],[],"[Mechanic Falls Township,Town of Mechanic Falls]"
01100,Minot,Minot,2300146160,Minot town,Minot,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582599,Town of Minot,,,[],[],"[Minot Township,Town of Minot]"
01110,Poland,Poland,2300160020,Poland town,Poland,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582680,Town of Poland,,,[],[],"[Poland Township,Town of Poland]"
01140,Sabattus,Sabattus,2300164570,Sabattus town,Sabattus,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582704,Town of Sabattus,,,[],[],[Town of Sabattus]
01120,Turner,Turner,2300177800,Turner town,Turner,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582770,Town of Turner,,,[],[],"[Town of Turner,Turner Township]"
01130,Wales,Wales,2300179585,Wales town,Wales,001,Androscoggin,AND,Town,T,T1,1.0,1,1,582787,Town of Wales,,,[],[],"[Wales Township,Town of Wales]"
03010,Allagash,Allagash,2300300800,Allagash town,Allagash,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582320,Town of Allagash,,,[],[],"[Allagash Township,Town of Allagash]"
03020,Amity,Amity,2300301220,Amity town,Amity,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582324,Town of Amity,,,[],[],"[Amity Township,Town of Amity]"
03030,Ashland,Ashland,2300301710,Ashland town,Ashland,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582331,Town of Ashland,,,[],[],"[Ashland Township,Town of Ashland]"
03060,Blaine,Blaine,2300305385,Blaine town,Blaine,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582355,Town of Blaine,,,[],[],"[Town of Blaine,Blaine Township]"
03070,Bridgewater,Bridgewater,2300307065,Bridgewater town,Bridgewater,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582367,Town of Bridgewater,,,[],[],"[Town of Bridgewater,Bridgewater Township]"
03100,Castle Hill,Castle Hill,2300311300,Castle Hill town,Castle Hill,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582397,Town of Castle Hill,,,[],[],"[Castle Hill Township,Town of Castle Hill]"
03110,Caswell,Caswell,2300311335,Caswell town,Caswell,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582398,Town of Caswell,,,[],[],"[Town of Caswell,Caswell Township]"
03120,Chapman,Chapman,2300312000,Chapman town,Chapman,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582403,Town of Chapman,,,[],[],"[Chapman Township,Town of Chapman]"
03130,Crystal,Crystal,2300315395,Crystal town,Crystal,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582426,Town of Crystal,,,[],[],"[Town of Crystal,Crystal Township]"
03150,Dyer Brook,Dyer Brook,2300319210,Dyer Brook town,Dyer Brook,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582449,Town of Dyer Brook,,,[],[],"[Dyer Brook Township,Town of Dyer Brook]"
03170,Eagle Lake,Eagle Lake,2300319420,Eagle Lake town,Eagle Lake,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582451,Town of Eagle Lake,,,[],[],"[Town of Eagle Lake,Eagle Lake Township]"
03180,Easton,Easton,2300321380,Easton town,Easton,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582459,Town of Easton,,,[],[],"[Town of Easton,Easton Township]"
03190,Fort Fairfield,Fort Fairfield,2300325615,Fort Fairfield town,Fort Fairfield,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582476,Town of Fort Fairfield,,,[],[],"[Town of Fort Fairfield,Fort Fairfield Township]"
03200,Fort Kent,Fort Kent,2300325755,Fort Kent town,Fort Kent,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582477,Town of Fort Kent,,,[],[],"[Fort Kent Township,Town of Fort Kent]"
03210,Frenchville,Frenchville,2300326735,Frenchville town,Frenchville,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582483,Town of Frenchville,,,[],[],"[Town of Frenchville,Frenchville Township]"
03240,Grand Isle,Grand Isle,2300328590,Grand Isle town,Grand Isle,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582495,Town of Grand Isle,,,[],[],"[Town of Grand Isle,Grand Isle Township]"
03250,Hamlin,Hamlin,2300330690,Hamlin town,Hamlin,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582506,Town of Hamlin,,,[],[],"[Hamlin Township,Town of Hamlin]"
03260,Hammond,Hammond,2300330725,Hammond town,Hammond,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582507,Town of Hammond,,,[],[],"[Hammond Township,Town of Hammond]"
03270,Haynesville,Haynesville,2300332195,Haynesville town,Haynesville,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582515,Town of Haynesville,,,[],[],"[Haynesville Township,Town of Haynesville]"
03280,Hersey,Hersey,2300332685,Hersey town,Hersey,003,Aroostook,ARO,Town,T,T1,1.0,1,1,1729675,Town of Hersey,,,[],[],"[Town of Hersey,Hersey Township]"
03290,Hodgdon,Hodgdon,2300333385,Hodgdon town,Hodgdon,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582521,Town of Hodgdon,,,[],[],"[Town of Hodgdon,Hodgdon Township]"
03300,Houlton,Houlton,2300333980,Houlton town,Houlton,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582525,Town of Houlton,,,[],[],"[Houlton Township,Town of Houlton]"
03310,Island Falls,Island Falls,2300335065,Island Falls town,Island Falls,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582529,Town of Island Falls,,,[],[],"[Town of Island Falls,Island Falls Township]"
03320,Limestone,Limestone,2300339300,Limestone town,Limestone,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582557,Town of Limestone,,,[],[],"[Town of Limestone,Limestone Township]"
03330,Linneus,Linneus,2300339965,Linneus town,Linneus,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582562,Town of Linneus,,,[],[],"[Linneus Township,Town of Linneus]"
03340,Littleton,Littleton,2300340595,Littleton town,Littleton,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582565,Town of Littleton,,,[],[],"[Town of Littleton,Littletown Township]"
03350,Ludlow,Ludlow,2300341715,Ludlow town,Ludlow,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582571,Town of Ludlow,,,[],[],"[Ludlow Township,Town of Ludlow]"
03370,Madawaska,Madawaska,2300342520,Madawaska town,Madawaska,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582576,Town of Madawaska,,,[],[],"[Madawaska Township,Town of Madawaska]"
03380,Mapleton,Mapleton,2300343255,Mapleton town,Mapleton,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582579,Town of Mapleton,,,[],[],"[Town of Mapleton,Mapleton Township]"
03390,Mars Hill,Mars Hill,2300343710,Mars Hill town,Mars Hill,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582582,Town of Mars Hill,,,[],[],"[Town of Mars Hill,Mars Hill Township]"
03400,Masardis,Masardis,2300343990,Masardis town,Masardis,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582583,Town of Masardis,,,[],[],"[Masardis Township,Town of Masardis]"
03410,Merrill,Merrill,2300345180,Merrill town,Merrill,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582592,Town of Merrill,,,[],[],"[Town of Merrill,Merrill Township]"
03420,Monticello,Monticello,2300346685,Monticello town,Monticello,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582604,Town of Monticello,,,[],[],"[Town of Monticello,Monticello Township]"
03450,New Canada,New Canada,2300348575,New Canada town,New Canada,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582616,Town of New Canada,,,[],[],"[Town of New Canada,New Canada Township]"
03460,New Limerick,New Limerick,2300348960,New Limerick town,New Limerick,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582620,Town of New Limerick,,,[],[],"[New Limerick Township,Town of New Limerick]"
03470,New Sweden,New Sweden,2300349415,New Sweden town,New Sweden,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582625,Town of New Sweden,,,[],[],"[New Sweden Township,Town of New Sweden]"
03480,Oakfield,Oakfield,2300354385,Oakfield town,Oakfield,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582644,Town of Oakfield,,,[],[],"[Oakfield Township,Town of Oakfield]"
03490,Orient,Orient,2300355435,Orient town,Orient,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582649,Town of Orient,,,[],[],"[Orient Township,Town of Orient]"
03510,Perham,Perham,2300358060,Perham town,Perham,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582670,Town of Perham,,,[],[],"[Town of Perham,Perham Township]"
03520,Portage Lake,Portage Lake,2300360300,Portage Lake town,Portage Lake,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582681,Town of Portage Lake,,,[],[],"[Town of Portage Lake,Portage Lake Township]"
03550,Saint Agatha,Saint Agatha,2300364780,St. Agatha town,St. Agatha,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582706,Town of Saint Agatha,,,[],[],"[Saint Agatha Township,Town of Saint Agatha]"
03560,Saint Francis,Saint Francis,2300365025,St. Francis town,St. Francis,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582708,Town of Saint Francis,,,[],[],"[Saint Francis Township,Town of Saint Francis]"
03580,Sherman,Sherman,2300367790,Sherman town,Sherman,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582723,Town of Sherman,,,[],[],"[Town of Sherman,Sherman Township]"
03590,Smyrna,Smyrna,2300369260,Smyrna town,Smyrna,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582727,Town of Smyrna,,,[],[],"[Town of Smyrna,Smyrna Township]"
03600,Stockholm,Stockholm,2300374405,Stockholm town,Stockholm,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582748,Town of Stockholm,,,[],[],"[Stockholm Township,Town of Stockholm]"
03610,Van Buren,Van Buren,2300378570,Van Buren town,Van Buren,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582776,Town of Van Buren,,,[],[],"[Town of Van Buren,Van Buren Township]"
03620,Wade,Wade,2300379270,Wade town,Wade,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582783,Town of Wade,,,[],[],"[Town of Wade,Wade Township]"
03630,Wallagrass,Wallagrass,2300379865,Wallagrass town,Wallagrass,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582788,Town of Wallagrass,,,[],[],"[Wallacrass Township,Town of Wallagrass,Plantation of Wallagrass]"
03640,Washburn,Washburn,2300380285,Washburn town,Washburn,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582791,Town of Washburn,,,[],[],"[Washburn Township,Town of Washburn]"
03650,Westfield,Westfield,2300382770,Westfield town,Westfield,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582804,Town of Westfield,,,[],[],"[Westfield Township,Town of Westfield]"
03660,Westmanland,Westmanland,2300383540,Westmanland town,Westmanland,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582807,Town of Westmanland,,,[],[],"[Town of Westmanland,Westmanland Township]"
03670,Weston,Weston,2300383785,Weston town,Weston,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582808,Town of Weston,,,[],[],"[Town of Weston,Weston Township]"
03690,Woodland,Woodland,2300387215,Woodland town,Woodland,003,Aroostook,ARO,Town,T,T1,1.0,1,1,582826,Town of Woodland,,,[],[],"[Woodland Township,Town of Woodland]"
05010,Baldwin,Baldwin,2300502655,Baldwin town,Baldwin,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582338,Town of Baldwin,,,[],[],"[Flintstone,Baldwin Township,Town of Baldwin]"
05020,Bridgton,Bridgton,2300507170,Bridgton town,Bridgton,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582368,Town of Bridgton,,,[],[],"[Town of Bridgton,Bridgton Township]"
05030,Brunswick,Brunswick,2300508430,Brunswick town,Brunswick,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582375,Town of Brunswick,,,[],[],"[Town of Brunswick,Brunswick Township]"
05040,Cape Elizabeth,Cape Elizabeth,2300510180,Cape Elizabeth town,Cape Elizabeth,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582387,Town of Cape Elizabeth,,,[],[],"[The Neck,Town of Cape Elizabeth,Cape Elizabeth Township]"
05050,Casco,Casco,2300511125,Casco town,Casco,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582395,Town of Casco,,,[],[],"[Casco Township,Town of Casco]"
05055,Chebeague Island,Chebeague Island,2300512300,Chebeague Island town,Chebeague Island,005,Cumberland,CUM,Town,T,T1,1.0,1,1,2364069,Town of Chebeague Island,,,[],[],[Town of Chebeague Island]
05060,Cumberland,Cumberland,2300515430,Cumberland town,Cumberland,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582427,Town of Cumberland,,,[],[],"[Town of Cumberland,Cumberland Township]"
05070,Falmouth,Falmouth,2300524495,Falmouth town,Falmouth,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582472,Town of Falmouth,,,[],[],"[Town of Falmouth,Falmouth Township]"
05080,Freeport,Freeport,2300526525,Freeport town,Freeport,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582481,Town of Freeport,,,[],[],"[Freeport Township,Town of Freeport]"
05085,Frye Island,Frye Island,2300527025,Frye Island town,Frye Island,005,Cumberland,CUM,Town,T,T1,1.0,1,1,2378261,Town of Frye Island,,,[],[],[Town of Frye Island]
05090,Gorham,Gorham,2300528240,Gorham town,Gorham,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582493,Town of Gorham,,,[],[],"[Gorhamtown,Narragansett Number Seven,Gorham Township,Town of Gorham]"
05100,Gray,Gray,2300528870,Gray town,Gray,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582497,Town of Gray,,,[],[],"[Town of Gray,Gray Township]"
05110,Harpswell,Harpswell,2300531390,Harpswell town,Harpswell,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582511,Town of Harpswell,,,[],[],"[Town of Harpswell,Harpswell Township]"
05120,Harrison,Harrison,2300531600,Harrison town,Harrison,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582513,Town of Harrison,,,[],[],"[Town of Harrison,Harrison Township]"
05125,Long Island,Long Island,2300541067,Long Island town,Long Island,005,Cumberland,CUM,Town,T,T1,1.0,1,1,1729676,Town of Long Island,,,[],[],[Town of Long Island]
05130,Naples,Naples,2300548085,Naples town,Naples,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582613,Town of Naples,,,[],[],"[Naples Township,Town of Naples]"
05140,New Gloucester,New Gloucester,2300548820,New Gloucester town,New Gloucester,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582619,Town of New Gloucester,,,[],[],"[Town of New Gloucester,New Gloucester Township]"
05150,North Yarmouth,North Yarmouth,2300553860,North Yarmouth town,North Yarmouth,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582642,Town of North Yarmouth,,,[],[],"[Town of North Yarmouth,North Yarmouth Township]"
05180,Pownal,Pownal,2300560685,Pownal town,Pownal,005,Cumberland,CUM,Town,T,T1,1.0,1,1,582684,Town of Pownal,,,[],[],"[Town of Pownal,Pownal Township]"
